num_dept;nom_dept;groupement;centre;adresse
80;Somme;GROUPEMENT CENTRE;CS BEAUVAL;10 rue des Hocdées 80630 BEAUVAL
80;Somme;GROUPEMENT CENTRE;CS VIGNACOURT;138 rue Léon Thuillier 80650 VIGNACOURT
80;Somme;GROUPEMENT CENTRE;CS MOREUIL;Rue du Colonel Sorlin 80110 MOREUIL
80;Somme;GROUPEMENT CENTRE;CS AILLY-SUR-NOYE;ZI Route de Boves 80250 AILLY-SUR-NOYE
80;Somme;GROUPEMENT CENTRE;CS CONTY;3 rue du Marais 80160 CONTY
80;Somme;GROUPEMENT CENTRE;CS CORBIE;7 rue Léon Cure 80800 CORBIE
80;Somme;GROUPEMENT CENTRE;CS VILLERS-BRETONNEUX;25 rue Victor Hugo 80380 VILLERS-BRETONNEUX
80;Somme;GROUPEMENT CENTRE;CS HANGEST-EN-SANTERRE;Rue du Château 80134 HANGEST-EN-SANTERRE
80;Somme;GROUPEMENT CENTRE;CS LUCHEUX;Rue Wallon 80600 LUCHEUX
80;Somme;GROUPEMENT CENTRE;CS SAINT-SAUFLIEU;13 rue du Séhu 80160 SAINT-SAUFLIEU
80;Somme;GROUPEMENT CENTRE;CS DOMART-EN-PONTHIEU;Rue des Montagnes 80620 DOMART-EN-PONTHIEU
80;Somme;GROUPEMENT CENTRE;CS PICQUIGNY;Rue de l'Amour 80310 PICQUIGNY
81;Tarn;GROUPEMENT NORD;CSP ALBI;200 rue de Jarlard 81000 ALBI
81;Tarn;GROUPEMENT NORD;CIS CARMAUX;Avenue de Neckarsulm 81400 CARMAUX
81;Tarn;GROUPEMENT NORD;CIS ALBAN;Lieu-dit Serres 81250 ALBAN
81;Tarn;GROUPEMENT NORD;CIS CORDES-SUR-CIEL;Route d'Albi 81170 CORDES-SUR-CIEL
81;Tarn;GROUPEMENT NORD;CIS LACAUNE-LES-BAINS;Zone de Bel Air 81230 LACAUNE-LES-BAINS
81;Tarn;GROUPEMENT NORD;CIS MURAT-SUR-VEBRE;Route de Bedarieux 81320 MURAT-SUR-VEBRE
81;Tarn;GROUPEMENT NORD;CIS REALMONT;Avenue Charles de Gaulle 81120 REALMONT
81;Tarn;GROUPEMENT NORD;CIS SAINT-JUERY;Rue A. Pacifique 81160 SAINT-JUERY
81;Tarn;GROUPEMENT NORD;CIS VALENCE D'ALBI;LA CLEDO 81340 VALENCE D'ALBI
81;Tarn;GROUPEMENT SUD;CSP CASTRES;Rue des Generaux Ricard 81100 CASTRES
81;Tarn;GROUPEMENT SUD;CIS MAZAMET;25, rue de l'Arnette 81200 MAZAMET
81;Tarn;GROUPEMENT SUD;CIS ANGLES;Route de Saint Pons 81260 ANGLES
81;Tarn;GROUPEMENT SUD;CIS BRASSAC;Place du Petit Train 81260 BRASSAC
81;Tarn;GROUPEMENT SUD;CIS DOURGNE;Village 81100 DOURGNE
81;Tarn;GROUPEMENT SUD;CIS LABASTIDE-ROUAIROUX;Le Mas de Bonnet 81270 LABASTIDE-ROUAIROUX
81;Tarn;GROUPEMENT SUD;CIS LABRUGUIERE;37 avenue Henri Simon 81290 LABRUGUIERE
81;Tarn;GROUPEMENT SUD;CIS LACROUZETTE;Rue des Pyrénées 81210 LACROUZETTE
81;Tarn;GROUPEMENT SUD;CIS MONTREDON-LABESSONNIE;Le village 81360 MONTREDON-LABESSONNIE
81;Tarn;GROUPEMENT SUD;CIS PUYLAURENS;La Bajole 81700 PUYLAURENS
81;Tarn;GROUPEMENT SUD;CIS SOREZE;Rue des Ecoles 81540 SOREZE
81;Tarn;GROUPEMENT OUEST;CIS GAILLAC;5 rue de Bezelles 81600 GAILLAC
81;Tarn;GROUPEMENT OUEST;CIS GRAULHET;Avenue des Floralies 81300 GRAULHET
81;Tarn;GROUPEMENT OUEST;CIS LAVAUR;Place du Jeu-du-Mail 81500 LAVAUR
81;Tarn;GROUPEMENT OUEST;CIS CAHUZAC-SUR-VERE;Route de Gaillac 81140 CAHUZAC-SUR-VERE
81;Tarn;GROUPEMENT OUEST;CIS CASTELNAU-DE-MONTMIRAL;Le Village 81140 CASTELNAU-DE-MONTMIRAL
81;Tarn;GROUPEMENT OUEST;CIS LISLE-SUR-TARN;Bellevue 81310 LISLE-SUR-TARN
81;Tarn;GROUPEMENT OUEST;CIS RABASTENS;Route de Salvagnac 81800 RABASTENS
81;Tarn;GROUPEMENT OUEST;CIS ST-PAUL-CAP-DE-JOUX;Le Village 81220 ST-PAUL-CAP-DE-JOUX
81;Tarn;GROUPEMENT OUEST;CIS SAINT-SULPICE;Chemin de la Messale 81370 SAINT-SULPICE
81;Tarn;GROUPEMENT OUEST;CIS SALVAGNAC;Z.I. du Pelot 81630 SALVAGNAC
81;Tarn;GROUPEMENT OUEST;CIS VAOUR;Le Village 81140 VAOUR
82;Tarn et garonne;GROUPEMENT TARN;CSP MONTAUBAN;16, rue de l'Egalité 82000 MONTAUBAN
82;Tarn et garonne;GROUPEMENT TARN;CS CAUSSADE;Place des Douches 82300 CAUSSADE
82;Tarn et garonne;GROUPEMENT TARN;CS CAYLUS;3 zone artisanale du Chirou 82160 CAYLUS
82;Tarn et garonne;GROUPEMENT TARN;CS LAGUEPIE;30, Route de Varen 82250 LAGUEPIE
82;Tarn et garonne;GROUPEMENT TARN;CS MOLIERES;La Nauze 82220 MOLIERES
82;Tarn et garonne;GROUPEMENT TARN;CS MONTPEZAT-DE-QUERCY;12, Avenue du 2 Mai 1944 82270 MONTPEZAT-DE-QUERCY
82;Tarn et garonne;GROUPEMENT TARN;CS MONCLAR-DE-QUERCY;8, rue du colonel Raynal 82230 MONCLAR-DE-QUERCY
82;Tarn et garonne;GROUPEMENT TARN;CS NEGREPELISSE;1, rue des Loriots 82800 NEGREPELISSE
82;Tarn et garonne;GROUPEMENT TARN;CS SAINT-ANTONIN-NOBLE-VAL;Boulevard Condamine 82140 SAINT-ANTONIN-NOBLE-VAL
82;Tarn et garonne;GROUPEMENT TARN;CS VILLEBRUMIER;316, Route de Montauban 82370 VILLEBRUMIER
82;Tarn et garonne;GROUPEMENT TARN;CS ALBIAS-REALVILLE;122, avenue Jules Combes 82350 ALBIAS
82;Tarn et garonne;GROUPEMENT TARN;CS CORBARIEU;10, Rue du Stade 82370 CORBARIEU
82;Tarn et garonne;GROUPEMENT TARN;CPI SEPTFONDS;82240 SEPTFONDS
82;Tarn et garonne;GROUPEMENT GARONNE;CS BEAUMONT-DE-LOMAGNE;45, rue Henri Dunant 82500 BEAUMONT-DE-LOMAGNE
82;Tarn et garonne;GROUPEMENT GARONNE;CS CASTELSARRASIN;64, avenue de Courbieu 82100 CASTELSARRASIN
82;Tarn et garonne;GROUPEMENT GARONNE;CS DUNES;Rue de la République 82340 DUNES
82;Tarn et garonne;GROUPEMENT GARONNE;CS GRISOLLES;445, rue des peupliers 82170 GRISOLLES
82;Tarn et garonne;GROUPEMENT GARONNE;CS LAFRANCAISE;Place Rémy Cornet 82130 LAFRANCAISE
82;Tarn et garonne;GROUPEMENT GARONNE;CS LAUZERTE;Auléry 82110 LAUZERTE
82;Tarn et garonne;GROUPEMENT GARONNE;CS LAVIT-DE-LOMAGNE;Place Notre Dame 82120 LAVIT-DE-LOMAGNE
82;Tarn et garonne;GROUPEMENT GARONNE;CS MOISSAC;2, rue Louis d'Anjou 82200 MOISSAC
82;Tarn et garonne;GROUPEMENT GARONNE;CS MONTAIGU-DE-QUERCY;5-7, Rue Albert Caillau 82150 MONTAIGU-DE-QUERCY
82;Tarn et garonne;GROUPEMENT GARONNE;CS MONTECH;Rue Laurier 82700 MONTECH
82;Tarn et garonne;GROUPEMENT GARONNE;CS SAINT-NICOLAS-DE-LA-GRAVE;Allée du 50ème Carnaval 82210 SAINT-NICOLAS-DE-LA-GRAVE
82;Tarn et garonne;GROUPEMENT GARONNE;CS VALENCE D'AGEN;18, place du Colombier 82400 VALENCE D'AGEN
82;Tarn et garonne;GROUPEMENT GARONNE;CS VERDUN-SUR-GARONNE;350, Route de Mas-Grenier 82600 VERDUN-SUR-GARONNE
83;Var;GROUPEMENT OUEST;CSP LA GARDE;Chemin de Rabasson 83130 LA GARDE
83;Var;GROUPEMENT OUEST;CSP LA SEYNE SUR MER;Quartier Peyron 83500 LA SEYNE SUR MER
83;Var;GROUPEMENT OUEST;CSP TOULON CENTRE;Avenue de l'Infanterie de Marine 83000 TOULON
83;Var;GROUPEMENT OUEST;CSP TOULON OUEST;490 Avenue des Routes 83200 TOULON
83;Var;GROUPEMENT OUEST;CS SANARY SUR MER;249, chemin de l'Huide 83110 SANARY SUR MER
83;Var;GROUPEMENT OUEST;CS LE BEAUSSET;Boulevard de la 1ère Armée 83330 LE BEAUSSET
83;Var;GROUPEMENT OUEST;CS SIX FOURS LES PLAGES;211 avenue du Cap Nègre 83140 SIX FOURS LES PLAGES
83;Var;GROUPEMENT OUEST;CS SIGNES;Rue croix vieille 83870 SIGNES
83;Var;GROUPEMENT OUEST;CS SOLLIES-PONT;Chemin de l'Enclos 83210 SOLLIES-PONT
83;Var;GROUPEMENT OUEST;CS LA CADIERE;142 avenue Pichou Espanet 83740 LA CADIERE D'AZUR
83;Var;GROUPEMENT OUEST;CS SAINT CYR SUR MER;Avenue du Général de Gaulle 83270 SAINT CYR SUR MER
83;Var;GROUPEMENT OUEST;CPI BANDOL;67 rue du Buffon 83150 BANDOL
83;Var;GROUPEMENT OUEST;CPI OLLIOULES;361 rue Romain Rolland 83190 OLLIOULES
83;Var;GROUPEMENT CENTRE;CSP BRIGNOLES;caserne Colonel Roman 83171 BRIGNOLES
83;Var;GROUPEMENT CENTRE;CSP HYERES;113 chemin de la Source 83400 HYERES
83;Var;GROUPEMENT CENTRE;CS COTIGNAC;Quartier Lauron 83570 COTIGNAC
83;Var;GROUPEMENT CENTRE;CS GONFARON;Route de Repenti 83590 GONFARON
83;Var;GROUPEMENT CENTRE;CS LES MAYONS;Quartier Saint Jean 83340 LES MAYONS
83;Var;GROUPEMENT CENTRE;CS BORMES LES MIMOSAS;189 avenue des Ligures ZAC de la Bastide Neuve 83230 BORMES LES MIMOSAS
83;Var;GROUPEMENT CENTRE;CS CUERS;Chemin du Pouverel 83390 CUERS
83;Var;GROUPEMENT CENTRE;CS NANS LES PINS;Chemin Placette 83860 NANS LES PINS
83;Var;GROUPEMENT CENTRE;CS LE LUC EN PROVENCE;Quartier Les Retraches 83340 LE LUC EN PROVENCE
83;Var;GROUPEMENT CENTRE;CS PIGNANS;Quartier Pré des Aires 83790 PIGNANS
83;Var;GROUPEMENT CENTRE;CS RIANS;Avenue Franklin Roosevelt 83560 RIANS
83;Var;GROUPEMENT CENTRE;CS SAINT MAXIMIN LA SAINTE BAUME;Chemin du Moulin 83470 SAINT MAXIMIN LA SAINTE BAUME
83;Var;GROUPEMENT CENTRE;CS TOURVES;Quartier Peiron 83170 TOURVES
83;Var;GROUPEMENT CENTRE;CS VINON SUR VERDON;Rue du Verdon 83560 VINON SUR VERDON
83;Var;GROUPEMENT CENTRE;CS BARJOLS;Rue Pierre Curie 83670 BARJOLS
83;Var;GROUPEMENT CENTRE;CS CARCES;Route de Lorgues 83570 CARCES
83;Var;GROUPEMENT CENTRE;CS GINASSERVIS;Route de Rians 83560 GINASSERVIS
83;Var;GROUPEMENT CENTRE;CS PLAN D'AUPS;Place de la Mairie 83640 PLAN D'AUPS
83;Var;GROUPEMENT CENTRE;CS POURRIERES;Quartier Hermentaires 83910 POURRIERES
83;Var;GROUPEMENT CENTRE;CS GAREOULT;Rue Emile Zola 83136 GAREOULT
83;Var;GROUPEMENT CENTRE;CS COLLOBRIERES;Bd Lazare Carnot 83610 COLLOBRIERES
83;Var;GROUPEMENT CENTRE;CS PIERREFEU;Avenue Anciens Combattants 83390 PIERREFEU DU VAR
83;Var;GROUPEMENT CENTRE;CS PUGET VILLE;Route de Rocbaron 83390 PUGET VILLE
83;Var;GROUPEMENT CENTRE;CPI LA LONDE LES MAURES;Bd du Dr Henry 83250 LA LONDE LES MAURES
83;Var;GROUPEMENT CENTRE;CPI SAINT ZACHARIE;Quartier le Colombier 83640 SAINT ZACHARIE
83;Var;GROUPEMENT EST;CSP DRAGUIGNAN;ZI Saint Hermentaire 83300 DRAGUIGNAN
83;Var;GROUPEMENT EST;CSP FREJUS;Rue des Batteries 83600 FREJUS
83;Var;GROUPEMENT EST;CSP SAINT TROPEZ;Avenue du 8 mai 1945 83990 SAINT TROPEZ
83;Var;GROUPEMENT EST;CS AUPS;Quartier Colle 83830 AUPS
83;Var;GROUPEMENT EST;CS CALLAS;Quartier Ferrage 83840 CALLAS
83;Var;GROUPEMENT EST;CS SALERNES;Quartier Manserve 83690 SALERNES
83;Var;GROUPEMENT EST;CS TOURTOUR;Montée de Saint Denis 83690 TOURTOUR
83;Var;GROUPEMENT EST;CS LA GARDE FREINET;Rue Famorane 83680 LA GARDE FREINET
83;Var;GROUPEMENT EST;CS PLAN DE LA TOUR;Quartier Pré d'Icard 83120 PLAN DE LA TOUR
83;Var;GROUPEMENT EST;CS ROQUEBRUNE;Rue Jean Aicard 83520 ROQUEBRUNE SUR ARGENS
83;Var;GROUPEMENT EST;CS LES ADRETS;Quartier Seguret 83600 LES ADRETS DE L'ESTEREL
83;Var;GROUPEMENT EST;CS SAINT PAUL;Quartier Pincounillier 83440 SAINT PAUL EN FORET
83;Var;GROUPEMENT EST;CS SEILLANS;Quartier Fabrique 83440 SEILLANS
83;Var;GROUPEMENT EST;CS TANNERON;Quartier Grille 83440 TANNERON
83;Var;GROUPEMENT EST;CS MONTAUROUX;Quartier des Puits 83440 MONTAUROUX
83;Var;GROUPEMENT EST;CS BAGNOLS EN FORET;Chemin Clos 83600 BAGNOLS EN FORET
83;Var;GROUPEMENT EST;CS LE RAYOL CANADEL;Route Nationale 559 83820 LE RAYOL CANADEL
83;Var;GROUPEMENT EST;CS CAVALAIRE SUR MER;Chemin des Mannes 83240 CAVALAIRE SUR MER
83;Var;GROUPEMENT EST;CS COGOLIN/GRIMAUD;19 boulevard Michelet 83310 COGOLIN
83;Var;GROUPEMENT EST;CS FAYENCE;38 avenue Robert Fabre 83440 FAYENCE
83;Var;GROUPEMENT EST;CS LE MUY;171, avenue Sainte Anne 83490 LE MUY
83;Var;GROUPEMENT EST;CS LORGUES;110 route de Sauveclare 83510 LORGUES
83;Var;GROUPEMENT EST;CS VIDAUBAN;Quartier Le Plan Occidental 83550 VIDAUBAN
83;Var;GROUPEMENT EST;CS SAINT RAPHAEL CERCERON;Boulevard du Cerceron 83700 SAINT RAPHAEL CERCERON
83;Var;GROUPEMENT EST;CS SAINTE-MAXIME;Route du Plan de la Tour 83120 SAINTE-MAXIME
83;Var;GROUPEMENT EST;CPI LES ARCS SUR ARGENS;Quartier le Ponteyaou 83460 LES ARCS SUR ARGENS
83;Var;GROUPEMENT EST;CPI COMPS;Avenue de Chamay 83840 COMPS
84;Vaucluse;COMPAGNIE AVIGNON;CSP AVIGNON;2 avenue de Fontcouverte 84918 AVIGNON CEDEX 9
84;Vaucluse;COMPAGNIE SORGUES;CS SORGUES;36 Allée Louis Métrat 84700 SORGUES
84;Vaucluse;COMPAGNIE ISLE-SUR-SORGUE;CS ISLE-SUR-LA-SORGUE ;Avenue Aristide Briand 84800 ISLE-SUR-LA-SORGUE
84;Vaucluse;COMPAGNIE CAVAILLON;CSP CAVAILLON;560 Avenue de la Libération 84300 CAVAILLON
84;Vaucluse;COMPAGNIE PERTUIS;CS CADENET;Avenue Philippe de Girard 84160 CADENET
84;Vaucluse;COMPAGNIE PERTUIS;CS PERTUIS;Boulevard Jules Ferry BP 62 84120 PERTUIS
84;Vaucluse;COMPAGNIE APT;CS APT;ZI des Bourguignons Avenue Fréderic Mistral 84400 APT
84;Vaucluse;COMPAGNIE CARPENTRAS;CSP CARPENTRAS;1175 Route de Mazan 84200 CARPENTRAS
84;Vaucluse;COMPAGNIE CARPENTRAS;CS MONTEUX;Route d'Avignon 84170 MONTEUX
84;Vaucluse;COMPAGNIE ORANGE;CSP ORANGE;707 rue Rodolphe d'Aymard 84100 ORANGE
84;Vaucluse;COMPAGNIE ORANGE;CS VAISON la ROMAINE;84 avenue Marcel Corneloup 84110 VAISON la ROMAINE
84;Vaucluse;COMPAGNIE BOLLENE;CS BOLLENE;1043 Avenue Salvador Allende 84500 BOLLENE
84;Vaucluse;COMPAGNIE BOLLENE;CS VALREAS;Quartier Coustouyes 84600 VALREAS
85;Vendee;GROUPEMENT TERRITORIAL;CSP LA ROCHE SUR YON;Rue Louis Jouvet 85000 LA ROCHE SUR YON
85;Vendee;GROUPEMENT TERRITORIAL;CS AIZENAY;Rue Sainte Barbe 85190 AIZENAY
85;Vendee;GROUPEMENT TERRITORIAL;CS BOURNEZEAU;1 rue Sainte Barbe 85480 BOURNEZEAU
85;Vendee;GROUPEMENT TERRITORIAL;CS LES BROUZILS;16, rue de la Colonne 85260 LES BROUZILS
85;Vendee;GROUPEMENT TERRITORIAL;CS LA CHAIZE LE VICOMTE;2, rue de Ricordeau 85310 LA CHAIZE LE VICOMTE
85;Vendee;GROUPEMENT TERRITORIAL;CS CHANTONNAY;Rue Clémenceau 85110 CHANTONNAY
85;Vendee;GROUPEMENT TERRITORIAL;CS LES ESSARTS;12, avenue St Hubert 85140 LES ESSARTS
85;Vendee;GROUPEMENT TERRITORIAL;CS L'HERBERGEMENT;Rue Georges Clemenceau 85260 L'HERBERGEMENT
85;Vendee;GROUPEMENT TERRITORIAL;CS LES LUCS SUR BOULOGNE;Rue Georges Clemenceau 85170 LES LUCS SUR BOULOGNE
85;Vendee;GROUPEMENT TERRITORIAL;CS MAREUIL SUR LAY;Z.A. Les Bourrelières 85320 MAREUIL SUR LAY DISSAIS
85;Vendee;GROUPEMENT TERRITORIAL;CS LE POIRE SUR VIE;28, bd des Deux Moulins 85170 LE POIRE SUR VIE
85;Vendee;GROUPEMENT TERRITORIAL;CS ROCHESERVIERE;Rue des Ajoncs 85620 ROCHESERVIERE
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT DENIS LA COPECHAGNIERE;L'Ardoisière 85170 SAINT DENIS LA CHEVASSE
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT ETIENNE DU BOIS;Rue du Capitaine Savin 85670 SAINT ETIENNE DU BOIS
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT FLORENT DES BOIS;Rue Georges Clemenceau 85310 SAINT FLORENT DES BOIS
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT MARTIN DES NOYERS;151, rue Ste Agathe 85140 SAINT MARTIN DES NOYERS
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT PHILBERT DE BOUAINE;Rue du Brennus 85660 SAINT PHILBERT DE BOUAINE
85;Vendee;GROUPEMENT TERRITORIAL;CS CHALLANS;75, bd Albert Schweitzer 85300 CHALLANS
85;Vendee;GROUPEMENT TERRITORIAL;CS L'ILE D'YEU;Route de la Marèche 85350 L'ILE D'YEU
85;Vendee;GROUPEMENT TERRITORIAL;CS NOIRMOUTIER EN L'ILE;49, rue de la Prée aux Ducs 85330 NOIRMOUTIER EN L'ILE
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT GILLES CROIX DE VIE ;Bd Georges Pompidou 85800 SAINT GILLES CROIX DE VIE
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT JEAN DE MONTS ;31, bd du Maréchal Leclerc 85160 SAINT JEAN DE MONTS
85;Vendee;GROUPEMENT TERRITORIAL;CS APREMONT;4bis, rue des 18 otages 85220 APREMONT
85;Vendee;GROUPEMENT TERRITORIAL;CS BARBATRE;Rue des Sapeurs-Pompiers 85630 BARBATRE
85;Vendee;GROUPEMENT TERRITORIAL;CS BEAUVOIR SUR MER;6, rue des Tamaris 85230 BEAUVOIR SUR MER
85;Vendee;GROUPEMENT TERRITORIAL;CS BOUIN;Bd de la Reynerie 85230 BOUIN
85;Vendee;GROUPEMENT TERRITORIAL;CS BREM SUR MER;33 bis, rue des Onizieres 85470 BREM SUR MER
85;Vendee;GROUPEMENT TERRITORIAL;CS COEX;2 Rue des Aveneaux 85220 COEX
85;Vendee;GROUPEMENT TERRITORIAL;CS LA GARNACHE ;La Richardière 85710 LA GARNACHE
85;Vendee;GROUPEMENT TERRITORIAL;CS FONTENAY LE COMTE;6 rue Stéphane HESSEL 85200 FONTENAY LE COMTE
85;Vendee;GROUPEMENT TERRITORIAL;CS LUCON;Bd Michel Phélippon 85400 LUCON
85;Vendee;GROUPEMENT TERRITORIAL;CS BENET;Le Moulin du Joug 85490 BENET
85;Vendee;GROUPEMENT TERRITORIAL;CS LA CAILLERE SAINT HILAIRE ;12 rue des Fours à Chaux 85410 LA CAILLERE SAINT HILAIRE
85;Vendee;GROUPEMENT TERRITORIAL;CS CHAILLE LES MARAIS ;Rue du 8 mai 85450 CHAILLE LES MARAIS
85;Vendee;GROUPEMENT TERRITORIAL;CS CHAMPAGNE LES MARAIS;Zone Artisanale 85450 CHAMPAGNE LES MARAIS
85;Vendee;GROUPEMENT TERRITORIAL;CS LA CHATAIGNERAIE ;27, rue du Général De Gaulle 85120 LA CHATAIGNERAIE
85;Vendee;GROUPEMENT TERRITORIAL;CS DAMVIX;Rue de la Poste 85420 DAMVIX
85;Vendee;GROUPEMENT TERRITORIAL;CS FOUSSAIS PAYRE ;Rue du Moulin 85240 FOUSSAIS-PAYRE
85;Vendee;GROUPEMENT TERRITORIAL;CS L'HERMENAULT - POUILLE;Impasse du Moulin Chaigneau 85570 L'HERMENAULT
85;Vendee;GROUPEMENT TERRITORIAL;CS MAILLEZAIS ;9, route de Maillé 85420 MAILLEZAIS
85;Vendee;GROUPEMENT TERRITORIAL;CS MOUILLERON EN PAREDS;37, rue Nationale 85390 MOUILLERON EN PAREDS
85;Vendee;GROUPEMENT TERRITORIAL;CS NALLIERS - LES COLLIBERTS;Chemin de Tivoli 85370 NALLIERS
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT PIERRE DU CHEMIN ;21, rue de la Pacaudière 85120 SAINT PIERRE DU CHEMIN
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINTE HERMINE;160, route de la Rochelle 85210 SAINTE HERMINE
85;Vendee;GROUPEMENT TERRITORIAL;CS XANTON CHASSENON - VALLEE DE L'AUTISE;Le Désert 85240 XANTON-CHASSENON
85;Vendee;GROUPEMENT TERRITORIAL;CS VIX - VENDEE SEVRE;Les Quatre Routes 85770 VIX
85;Vendee;GROUPEMENT TERRITORIAL;CS VOUVANT;Route de Faite 85120 VOUVANT
85;Vendee;GROUPEMENT TERRITORIAL;CS LES HERBIERS;Rue Pierre de Coubertin 85500 LES HERBIERS
85;Vendee;GROUPEMENT TERRITORIAL;CS MONTAIGU;Rue du Colonel Taylor 85600 MONTAIGU
85;Vendee;GROUPEMENT TERRITORIAL;CS POUZAUGES ;Rue Millette 85700 POUZAUGES
85;Vendee;GROUPEMENT TERRITORIAL;CS BEAUREPAIRE ;Place du Souvenir UNC-AFN 85500 BEAUREPAIRE
85;Vendee;GROUPEMENT TERRITORIAL;CS LA BERNARDIERE ;rue Dominger de Meyrac 85610 LA BERNARDIERE
85;Vendee;GROUPEMENT TERRITORIAL;CS LA BRUFFIERE ;ZA Rond point des forgerons 6 rue André Défontaine  85530 LA BRUFFIERE
85;Vendee;GROUPEMENT TERRITORIAL;CS CHAVAGNES EN PAILLERS;Z.A. Les Chênes 85250 CHAVAGNES EN PAILLERS
85;Vendee;GROUPEMENT TERRITORIAL;CS LES LANDES GENUSSON ;14, rue du Général de Gaulle 85130 LES LANDES GENUSSON
85;Vendee;GROUPEMENT TERRITORIAL;CS MORTAGNE SUR SEVRE ;Rue des Lilas 85290 MORTAGNE SUR SEVRE
85;Vendee;GROUPEMENT TERRITORIAL;CS MOUCHAMPS ;Route de Vendrennes 85640 MOUCHAMPS
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT FULGENT ;11 bis, rue des Mauges 85250 SAINT FULGENT
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT LAURENT SUR SEVRE ;Rue du Sacré Coeur 85290 SAINT LAURENT SUR SEVRE
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINTE CECILE;Rue des Emprelais 85110 SAINTE CECILE
85;Vendee;GROUPEMENT TERRITORIAL;CS TIFFAUGES;Grande Rue 85130 TIFFAUGES
85;Vendee;GROUPEMENT TERRITORIAL;CS LA VERRIE;Place Flandres-Dunkerque 85130 LA VERRIE
85;Vendee;GROUPEMENT TERRITORIAL;CS LES SABLES D'OLONNE ;Bd de l'Ile Vertime 85100 LES SABLES D OLONNE
85;Vendee;GROUPEMENT TERRITORIAL;CS L'AIGUILLON SUR MER ;Avenue de l'Amiral Courbet 85460 L'AIGUILLON SUR MER
85;Vendee;GROUPEMENT TERRITORIAL;CS ANGLES;12, rue Jean Barbot 85750 ANGLES
85;Vendee;GROUPEMENT TERRITORIAL;CS AVRILLE ;Rue des Menhirs 85440 AVRILLE
85;Vendee;GROUPEMENT TERRITORIAL;CS LE CHAMP SAINT PERE ;Place du Pigre 85540 LE CHAMP SAINT PERE
85;Vendee;GROUPEMENT TERRITORIAL;CS JARD SUR MER ;Rue de la Perpoise 85520 JARD SUR MER
85;Vendee;GROUPEMENT TERRITORIAL;CS LONGEVILLE SUR MER;59, chemin du Grand Fief 85560 LONGEVILLE SUR MER
85;Vendee;GROUPEMENT TERRITORIAL;CS LA MOTHE ACHARD ;Rue du Général Jolly 85150 LA MOTHE ACHARD
85;Vendee;GROUPEMENT TERRITORIAL;CS MOUTIERS LES MAUXFAITS ;Place de la Gare 85540 MOUTIERS LES MAUXFAITS
85;Vendee;GROUPEMENT TERRITORIAL;CS NIEUL LE DOLENT ;Rue Maurice Pompidou 85430 NIEUL LE DOLENT
85;Vendee;GROUPEMENT TERRITORIAL;CS SAINT MICHEL EN L'HERM;Rue de la Mer 85580 SAINT MICHEL EN L'HERM
85;Vendee;GROUPEMENT TERRITORIAL;CS TALMONT SAINT HILAIRE ;8, rue du 8 mai 1945 85440 TALMONT SAINT HILAIRE
85;Vendee;GROUPEMENT TERRITORIAL;CS LA TRANCHE SUR MER ;Rue des Salins 85360 LA TRANCHE SUR MER
86;Vienne;GROUPEMENT TERRITORIAL;CSP CHATELLERAULT;14 rue Raymond Pitet 86100 CHATELLERAULT
86;Vienne;GROUPEMENT TERRITORIAL;CS LES ORMES;Route nationale 10 86220 les ormes
86;Vienne;GROUPEMENT TERRITORIAL;CS ST GERVAIS LES 3 CLOCHERS;avenue Edouard Menard 86230 St gervais les 3 clochers
86;Vienne;GROUPEMENT TERRITORIAL;CPI DANGE ST ROMAIN;ZI la bussière 86220 Dange st romain
86;Vienne;GROUPEMENT TERRITORIAL;CPI INGRANDES;5 Rue de la Gare 86220 Ingrandes
86;Vienne;GROUPEMENT TERRITORIAL;CSP PONT ACHARD;24 boulevard Pont Achard 86000 Poitiers
86;Vienne;GROUPEMENT TERRITORIAL;CSP SAINT ELOI;144 route de Bignoux 86000 Poitiers
86;Vienne;GROUPEMENT TERRITORIAL;CS JAUNAY CLAN;Rue de Poitiers 86130 Jaunay clan
86;Vienne;GROUPEMENT TERRITORIAL;CS ST GEORGES LES BAILLARGEAUX;16 Avenue de la Gare 86130 St georges les baillargeaux
86;Vienne;GROUPEMENT TERRITORIAL;CPI VENDEUVRE;27 ZA du bois de la grève 86380 VENDEUVRE
86;Vienne;GROUPEMENT TERRITORIAL;CS LATILLE;6 allée du 8 mai 1945 86190 Latillé
86;Vienne;GROUPEMENT TERRITORIAL;CS LENCLOITRE;rue du stade 86140 LENCLOITRE
86;Vienne;GROUPEMENT TERRITORIAL;CS LOUDUN;avenue de Ouagadougou 86200 LOUDUN
